320.14817633,1.20972356832758E-05
320.25686297,1.13945888865705E-05
320.36555585,1.06919420898653E-05
320.47425497,1.10666870481081E-05
320.58296033,9.42717785579577E-06
320.69167192,8.12728128189102E-06
320.80038974,7.20212966622907E-06
320.9091138,7.85793334315399E-06
321.01784408,7.68227164397768E-06
321.12658059,7.43634526513083E-06
321.23532333,8.12728128189102E-06
321.3440723,7.49489916485627E-06
321.45282748,7.41292370524065E-06
321.56158889,7.03817874699784E-06
321.67035652,8.64255559947488E-06
321.77913037,9.32178083628998E-06
321.88791044,1.0258643231897E-05
321.99669672,1.00595599728305E-05
322.10548922,1.02000893321716E-05
322.21428793,1.06333881901398E-05
322.32309285,9.75507969425824E-06
322.43190398,1.00127168530502E-05
322.54072132,0.000009193
322.64954486,9.73165813436806E-06
322.75837461,9.76679047420332E-06
322.86721057,8.86506041843156E-06
322.97605272,8.34978610084769E-06
323.08490108,7.02646796705275E-06
323.19375563,6.3003996104573E-06
323.30261639,5.97249777199484E-06
323.41148333,6.93278172749205E-06
323.52035648,0.000008666
323.62923581,8.85334963848647E-06
323.73812134,7.90477646293435E-06
323.84701305,7.74082554370311E-06
323.95591096,8.78308495881594E-06
324.06481505,0.000010083
324.17372533,1.04108833711832E-05
324.28264178,1.06919420898653E-05
324.39156443,0.000011863
324.50049325,1.13126134269549E-05
324.60942825,1.19215739840995E-05
324.71836943,1.08793145689867E-05
324.82731678,1.14297212264058E-05
324.93627031,1.02820647917872E-05
325.04523001,1.11486625077237E-05
325.15419588,0.000010001
325.26316792,9.70823657447789E-06
325.37214613,7.49489916485627E-06
325.48113051,7.20212966622907E-06
325.59012105,6.60487988902959E-06
325.69911775,6.18329181100642E-06
325.80812062,6.44092896979836E-06
325.91712964,7.12015420661346E-06
326.02614483,0.000008584
326.13516617,1.04225941511282E-05
326.24419367,1.00361384129403E-05
326.35322732,9.67310423464262E-06
326.46226713,9.43888863574087E-06
326.57131308,1.10081331483826E-05
326.68036519,1.1183794847559E-05
326.78942344,1.14765643461862E-05
326.89848784,1.12072164074491E-05
327.00755839,1.16405152654174E-05
327.11663508,1.03289079115675E-05
327.22571791,1.06802313099202E-05
327.33480688,0.000008748
327.44390199,0.000009029
327.55300323,8.09214894205575E-06
327.66211061,9.97758451321491E-06
327.77122413,9.13440835716858E-06
327.88034378,9.70823657447789E-06
327.98946956,0.000008947
328.09860147,9.75507969425824E-06
328.20773951,9.15782991705875E-06
328.31688367,1.02000893321716E-05
328.42603396,1.11720840676139E-05
328.53519037,1.20035494437151E-05
328.6443529,0.000011336
328.75352156,1.08558930090965E-05
328.86269633,1.04928588307988E-05
328.97187722,1.14765643461862E-05
329.08106423,1.08793145689867E-05
329.19025735,1.00127168530502E-05
329.29945658,9.07585445744314E-06
329.40866192,9.81363359398368E-06
329.51787337,1.065680975003E-05
329.62709093,0.000011336
329.7363146,1.0387461811293E-05
329.84554437,1.0258643231897E-05
329.95478025,9.32178083628998E-06
330.06402222,9.64968267475245E-06
330.1732703,9.15782991705875E-06
330.28252448,0.000010083
330.39178475,9.75507969425824E-06
330.50105112,9.95416295332473E-06
330.61032358,8.93532509810208E-06
330.71960213,0.000009111
330.82888678,8.97045743793735E-06
330.93817751,1.02469324519519E-05
331.04747434,1.00127168530502E-05
331.15677725,1.0118113872556E-05
331.26608624,9.09927601733331E-06
331.37540132,9.15782991705875E-06
331.48472248,8.80650651870612E-06
331.59404972,8.34978610084769E-06
331.70338303,9.52086409535648E-06
331.81272243,9.35691317612525E-06
331.9220679,8.7245310590905E-06
332.03141944,8.61913403958471E-06
332.14077706,8.29123220112225E-06
332.25014075,8.86506041843156E-06
332.3595105,7.96333036265979E-06
332.46888633,9.05243289755296E-06
332.57826822,8.93532509810208E-06
332.68765617,9.35691317612525E-06
332.79705019,8.4317615604633E-06
332.90645027,1.00361384129403E-05
333.01585641,0.000009919
333.12526861,1.1593672145637E-05
333.23468687,1.08207606692612E-05
333.34411118,1.08207606692612E-05
333.45354155,1.02235108920618E-05
333.56297796,1.03406186915126E-05
333.67242043,1.06919420898653E-05
333.78186895,1.09027361288769E-05
333.89132352,0.000009919
334.00078413,0.000008748
334.11025079,0.000008584
334.21972349,9.7902120340935E-06
334.32920223,1.065680975003E-05
334.43868701,1.1453142786296E-05
334.54817783,9.95416295332473E-06
334.65767469,9.83705515387385E-06
334.76717758,8.12728128189102E-06
334.8766865,1.01415354324461E-05
334.98620146,9.09927601733331E-06
335.09572245,1.02235108920618E-05
335.20524947,8.70110949920032E-06
335.31478252,1.02469324519519E-05
335.42432159,9.62626111486227E-06
335.53386669,0.000010083
335.64341781,9.60283955497209E-06
335.75297495,1.04225941511282E-05
335.86253811,9.68481501458771E-06
335.97210729,1.03054863516774E-05
336.08168249,9.05243289755296E-06
336.1912637,0.00001061
336.30085093,0.000008748
336.41044416,8.7245310590905E-06
336.52004341,8.06872738216558E-06
336.62964867,9.32178083628998E-06
336.73925994,9.15782991705875E-06
336.84887721,9.67310423464262E-06
336.95850049,9.89560905359929E-06
337.06812977,1.11252409478335E-05
337.17776505,1.16170937055272E-05
337.28740633,1.10432654882179E-05
337.39705361,1.07622067695358E-05
337.50670688,1.0118113872556E-05
337.61636616,1.07973391093711E-05
337.72603142,1.06333881901398E-05
337.83570268,1.10198439283277E-05
337.94537993,1.00946923126658E-05
338.05506317,9.81363359398368E-06
338.16475239,0.000009029
338.2744476,9.73165813436806E-06
338.3841488,9.68481501458771E-06
338.49385598,8.97045743793735E-06
338.60356914,9.18125147694893E-06
338.71328828,9.23980537667437E-06
338.8230134,0.000009919
338.93274449,9.81363359398368E-06
339.04248156,9.89560905359929E-06
339.15222461,9.35691317612525E-06
339.26197362,0.000010165
339.37172861,9.0173005577177E-06
339.48148957,9.46231019563104E-06
339.59125649,9.0173005577177E-06
339.70102938,1.065680975003E-05
339.81080823,1.065680975003E-05
339.92059305,1.0926157688767E-05
340.03038383,9.34520239618016E-06
340.14018057,9.43888863574087E-06
340.24998327,8.09214894205575E-06
340.35979192,8.45518312035348E-06
340.46960653,7.71740398381294E-06
340.57942709,9.21638381678419E-06
340.6892536,1.02000893321716E-05
340.79908607,1.10198439283277E-05
340.90892448,9.54428565524666E-06
341.01876885,1.09847115884925E-05
341.12861915,1.02469324519519E-05
341.2384754,1.04694372709086E-05
341.3483376,8.29123220112225E-06
341.45820574,9.15782991705875E-06
341.56807981,1.02235108920618E-05
341.67795983,1.16170937055272E-05
341.78784578,1.12306379673393E-05
341.89773766,0.000010528
342.00763548,9.50915331541139E-06
342.11753924,9.68481501458771E-06
342.22744892,8.78308495881594E-06
342.33736453,8.25609986128698E-06
342.44728607,0.000007694
342.55721353,9.13440835716858E-06
342.66714692,1.06802313099202E-05
342.77708623,1.08793145689867E-05
342.88703147,9.59112877502701E-06
342.99698262,0.000008748
343.10693969,8.59571247969453E-06
343.21690268,9.0173005577177E-06
343.32687158,9.76679047420332E-06
343.4368464,1.05982558503046E-05
343.54682713,0.000010001
343.65681377,0.000008666
343.76680631,7.51832072474644E-06
343.87680477,0.000009029
343.98680913,9.83705515387385E-06
344.0968194,1.08207606692612E-05
344.20683557,1.08441822291514E-05
344.31685763,1.1183794847559E-05
344.4268856,1.09612900286023E-05
344.53691947,9.70823657447789E-06
344.64695924,8.97045743793735E-06
344.75700489,9.64968267475245E-06
344.86705645,1.07973391093711E-05
344.97711389,1.05748342904144E-05
345.08717723,1.04694372709086E-05
345.19724645,1.05514127305242E-05
345.30732156,1.0516280390689E-05
345.41740256,1.065680975003E-05
345.52748944,0.000009111
345.63758221,9.89560905359929E-06
345.74768085,1.0387461811293E-05
345.85778538,1.16170937055272E-05
345.96789578,0.000011781
346.07801206,1.08207606692612E-05
346.18813421,1.01415354324461E-05
346.29826224,9.62626111486227E-06
346.40839614,0.000009111
346.51853591,0.000008666
346.62868155,8.10385972200084E-06
346.73883306,8.34978610084769E-06
346.84899043,9.21638381678419E-06
346.95915367,9.48573175552122E-06
347.06932277,9.95416295332473E-06
347.17949773,0.00001061
347.28967855,1.07622067695358E-05
347.39986522,1.04694372709086E-05
347.51005776,8.93532509810208E-06
347.62025615,9.43888863574087E-06
347.73046039,9.59112877502701E-06
347.84067049,1.12306379673393E-05
347.95088643,1.10081331483826E-05
348.06110823,1.04108833711832E-05
348.17133587,9.26322693656454E-06
348.28156935,8.99387899782752E-06
348.39180868,0.000009111
348.50205386,9.4037562959056E-06
348.61230487,8.88848197832173E-06
348.72256173,0.000008666
348.83282442,8.97045743793735E-06
348.94309295,9.73165813436806E-06
349.05336731,9.42717785579577E-06
349.16364751,9.64968267475245E-06
349.27393354,9.54428565524666E-06
349.3842254,1.02820647917872E-05
349.49452309,9.64968267475245E-06
349.6048266,9.93074139343456E-06
349.71513594,9.4037562959056E-06
349.82545111,0.000010083
349.93577209,9.93074139343456E-06
350.0460989,1.065680975003E-05
350.15643153,9.62626111486227E-06
350.26676998,9.48573175552122E-06
350.37711424,8.56058013985927E-06
350.48746432,9.59112877502701E-06
350.59782021,1.0387461811293E-05
350.70818191,1.22963189423423E-05
350.81854942,1.1722490725033E-05
350.92892274,1.13711673266804E-05
351.03930187,9.43888863574087E-06
351.14968681,0.000010083
351.26007754,9.75507969425824E-06
351.37047409,1.11252409478335E-05
351.48087643,9.64968267475245E-06
351.59128457,1.00127168530502E-05
351.70169851,9.97758451321491E-06
351.81211824,0.000009919
351.92254377,9.68481501458771E-06
352.0329751,9.32178083628998E-06
352.14341221,1.01766677722814E-05
352.25385512,8.99387899782752E-06
352.36430381,8.12728128189102E-06
352.47475829,8.34978610084769E-06
352.58521856,8.78308495881594E-06
352.69568461,1.07622067695358E-05
352.80615644,9.50915331541139E-06
352.91663406,1.01415354324461E-05
353.02711745,8.78308495881594E-06
353.13760662,1.04108833711832E-05
353.24810157,9.52086409535648E-06
353.35860229,1.03406186915126E-05
353.46910879,9.81363359398368E-06
353.57962106,1.10666870481081E-05
353.69013909,1.09027361288769E-05
353.8006629,0.000010165
353.91119247,9.13440835716858E-06
354.02172781,8.67768793931015E-06
354.13226891,9.32178083628998E-06
354.24281578,1.01415354324461E-05
354.3533684,1.06919420898653E-05
354.46392679,1.12891918670648E-05
354.57449093,1.00595599728305E-05
354.68506083,1.06333881901398E-05
354.79563649,9.4037562959056E-06
354.90621789,1.11018193879433E-05
355.01680505,9.75507969425824E-06
355.12739796,0.00001061
355.23799662,9.21638381678419E-06
355.34860102,9.34520239618016E-06
355.45921117,0.000010364
355.56982707,1.10198439283277E-05
355.6804487,0.00001061
355.79107608,9.35691317612525E-06
355.9017092,8.97045743793735E-06
356.01234805,8.86506041843156E-06
356.12299264,9.35691317612525E-06
356.23364297,1.15585398058018E-05
356.34429902,1.08558930090965E-05
356.45496081,0.00001061
356.56562833,7.98675192254996E-06
356.67630158,9.42717785579577E-06
356.78698056,8.86506041843156E-06
356.89766526,9.59112877502701E-06
357.00835568,9.54428565524666E-06
357.11905183,0.000010165
357.2297537,1.12891918670648E-05
357.34046128,1.18278877445388E-05
357.45117459,1.1722490725033E-05
357.56189361,1.10432654882179E-05
357.67261835,1.04928588307988E-05
357.78334879,1.02235108920618E-05
357.89408495,9.50915331541139E-06
358.00482682,8.82992807859629E-06
358.1155744,9.26322693656454E-06
358.22632769,1.04928588307988E-05
358.33708668,1.00595599728305E-05
358.44785137,0.000010001
358.55862177,8.17412440167137E-06
358.66939787,8.67768793931015E-06
358.78017966,8.47860468024365E-06
358.89096716,9.68481501458771E-06
359.00176035,1.0118113872556E-05
359.11255923,1.0118113872556E-05
359.22336381,1.00361384129403E-05
359.33417408,9.93074139343456E-06
359.44499004,9.38033473601542E-06
359.55581169,9.93074139343456E-06
359.66663902,1.00127168530502E-05
359.77747204,1.20855249033307E-05
359.88831075,1.11486625077237E-05
359.99915513,1.1593672145637E-05
360.1100052,0.000010083
360.22086094,1.0926157688767E-05
360.33172237,1.00361384129403E-05
360.44258947,1.04108833711832E-05
360.55346224,9.42717785579577E-06
360.66434069,1.0118113872556E-05
360.77522481,1.00361384129403E-05
360.8861146,1.13945888865705E-05
360.99701005,1.17459122849232E-05
361.10791118,1.00595599728305E-05
361.21881796,8.86506041843156E-06
361.32973042,8.31465376101242E-06
361.44064853,8.51373702007892E-06
361.55157231,8.42005078051821E-06
361.66250174,9.05243289755296E-06
361.77343683,1.1722490725033E-05
361.88437758,1.17459122849232E-05
361.99532398,1.11720840676139E-05
362.10627604,9.32178083628998E-06
362.21723374,9.48573175552122E-06
362.3281971,9.29835927639981E-06
362.43916611,1.10081331483826E-05
362.55014076,1.03406186915126E-05
362.66112105,0.000010528
362.77210699,9.07585445744314E-06
362.88309858,9.43888863574087E-06
362.9940958,8.70110949920032E-06
363.10509866,8.70110949920032E-06
363.21610716,9.35691317612525E-06
363.3271213,9.70823657447789E-06
363.43814107,9.18125147694893E-06
363.54916647,9.46231019563104E-06
363.6601975,8.93532509810208E-06
363.77123417,0.000010001
363.88227646,7.85793334315399E-06
363.99332438,9.35691317612525E-06
364.10437792,8.29123220112225E-06
364.21543709,1.02000893321716E-05
364.32650188,9.42717785579577E-06
364.43757229,1.12891918670648E-05
364.54864832,1.12306379673393E-05
364.65972997,1.13711673266804E-05
364.77081723,1.06802313099202E-05
364.88191011,9.93074139343456E-06
364.9930086,9.87218749370912E-06
365.1041127,9.56770721513683E-06
365.21522241,9.43888863574087E-06
365.32633773,9.38033473601542E-06
365.43745866,9.05243289755296E-06
365.54858519,1.00946923126658E-05
365.65971732,1.01415354324461E-05
365.77085506,1.04694372709086E-05
365.88199839,9.29835927639981E-06
365.99314733,9.95416295332473E-06
366.10430186,9.18125147694893E-06
366.21546199,0.000009919
366.32662772,1.02000893321716E-05
366.43779903,1.10198439283277E-05
366.54897594,0.000010446
366.66015844,8.12728128189102E-06
366.77134652,7.96333036265979E-06
366.88254019,7.35436980551521E-06
366.99373945,8.15070284178119E-06
367.10494429,8.61913403958471E-06
367.21615471,9.73165813436806E-06
367.32737072,1.08207606692612E-05
367.4385923,9.23980537667437E-06
367.54981946,1.04694372709086E-05
367.66105219,1.02235108920618E-05
367.7722905,1.12072164074491E-05
367.88353438,9.46231019563104E-06
